timeframe,time,open,high,low,close,volume
1D,2010-12-24T00:00:00,10275.969727,10290.889648,10264.05957,10279.19043,86200000.0
1D,2010-12-27T00:00:00,10292.839844,10376.910156,10292.839844,10355.990234,83100000.0
1D,2010-12-28T00:00:00,10330.009766,10340.839844,10292.629883,10292.629883,77900000.0
1D,2010-12-29T00:00:00,10282.839844,10344.540039,10276.610352,10344.540039,87600000.0
1D,2010-12-30T00:00:00,10303.129883,10315.469727,10209.929688,10228.919922,107800000.0
1D,2011-01-04T00:00:00,10352.19043,10409.169922,10321.280273,10398.099609,114100000.0
1D,2011-01-05T00:00:00,10387.950195,10413.450195,10358.009766,10380.769531,114600000.0
1D,2011-01-06T00:00:00,10477.519531,10530.110352,10477.519531,10529.759766,166000000.0
1D,2011-01-07T00:00:00,10506.719727,10550.709961,10503.019531,10541.040039,161800000.0
1D,2011-01-11T00:00:00,10484.620117,10538.389648,10476.290039,10510.679688,138500000.0
1D,2011-01-12T00:00:00,10562.280273,10576.509766,10502.959961,10512.799805,170700000.0
1D,2011-01-13T00:00:00,10593.459961,10620.570312,10565.280273,10589.759766,160900000.0
1D,2011-01-14T00:00:00,10502.769531,10579.969727,10497.259766,10499.040039,170900000.0
1D,2011-01-17T00:00:00,10562.089844,10562.389648,10482.69043,10502.860352,126700000.0
1D,2011-01-18T00:00:00,10461.040039,10548.209961,10456.709961,10518.980469,126400000.0
1D,2011-01-19T00:00:00,10567.879883,10580.679688,10534.019531,10557.099609,138600000.0
1D,2011-01-20T00:00:00,10492.320312,10505.629883,10421.830078,10437.30957,132900000.0
1D,2011-01-21T00:00:00,10459.040039,10461.070312,10257.990234,10274.519531,183900000.0
1D,2011-01-24T00:00:00,10318.599609,10347.94043,10278.80957,10345.110352,134100000.0
1D,2011-01-25T00:00:00,10374.639648,10480.240234,10355.799805,10464.419922,142900000.0
1D,2011-01-26T00:00:00,10410.290039,10440.349609,10392.459961,10401.900391,111000000.0
1D,2011-01-27T00:00:00,10466.339844,10496.400391,10421.75,10478.660156,145300000.0
1D,2011-01-28T00:00:00,10460.290039,10480.080078,10332.650391,10360.339844,150700000.0
1D,2011-01-31T00:00:00,10219.980469,10265.959961,10182.570312,10237.919922,146000000.0
1D,2011-02-01T00:00:00,10281.549805,10299.379883,10245.75,10274.5,149000000.0
1D,2011-02-02T00:00:00,10368.480469,10479.75,10366.959961,10457.360352,180500000.0
1D,2011-02-03T00:00:00,10424.679688,10450.459961,10409.839844,10431.360352,150700000.0
1D,2011-02-04T00:00:00,10526.389648,10580.360352,10524.129883,10543.519531,200300000.0
1D,2011-02-07T00:00:00,10641.299805,10644.209961,10572.719727,10592.040039,162300000.0
1D,2011-02-08T00:00:00,10645.030273,10648.799805,10623.700195,10635.980469,150400000.0
1D,2011-02-09T00:00:00,10686.719727,10701.919922,10599.5,10617.830078,165000000.0
1D,2011-02-10T00:00:00,10574.799805,10631.94043,10570.620117,10605.650391,145600000.0
1D,2011-02-14T00:00:00,10689.650391,10725.540039,10674.44043,10725.540039,140600000.0
1D,2011-02-15T00:00:00,10738.80957,10760.990234,10712.490234,10746.669922,142700000.0
