timeframe,time,open,high,low,close,volume
1D,2011-01-21T00:00:00,1283.630005,1291.209961,1282.069946,1283.349976,4935320000.0
1D,2011-01-24T00:00:00,1283.290039,1291.930054,1282.469971,1290.839966,3902470000.0
1D,2011-01-25T00:00:00,1288.170044,1291.26001,1281.069946,1291.180054,4595380000.0
1D,2011-01-26T00:00:00,1291.969971,1299.73999,1291.969971,1296.630005,4730980000.0
1D,2011-01-27T00:00:00,1297.51001,1301.290039,1294.410034,1299.540039,4309190000.0
1D,2011-01-28T00:00:00,1299.630005,1302.670044,1275.099976,1276.339966,5618630000.0
1D,2011-01-31T00:00:00,1276.5,1287.170044,1276.5,1286.119995,4167160000.0
1D,2011-02-01T00:00:00,1289.140015,1308.859985,1289.140015,1307.589966,5164500000.0
1D,2011-02-02T00:00:00,1305.910034,1307.609985,1302.619995,1304.030029,4098260000.0
1D,2011-02-03T00:00:00,1302.77002,1308.599976,1294.829956,1307.099976,4370990000.0
1D,2011-02-04T00:00:00,1307.01001,1311.0,1301.670044,1310.869995,3925950000.0
1D,2011-02-07T00:00:00,1311.849976,1322.849976,1311.849976,1319.050049,3902270000.0
1D,2011-02-08T00:00:00,1318.76001,1324.869995,1316.030029,1324.569946,3881530000.0
1D,2011-02-09T00:00:00,1322.47998,1324.540039,1314.890015,1320.880005,3922240000.0
1D,2011-02-10T00:00:00,1318.130005,1322.780029,1311.73999,1321.869995,4184610000.0
1D,2011-02-11T00:00:00,1318.660034,1330.790039,1316.079956,1329.150024,4219300000.0
1D,2011-02-14T00:00:00,1328.72998,1332.959961,1326.900024,1332.319946,3567040000.0
1D,2011-02-15T00:00:00,1330.430054,1330.430054,1324.609985,1328.01001,3926860000.0
1D,2011-02-16T00:00:00,1329.51001,1337.609985,1329.51001,1336.319946,1966450000.0
1D,2011-02-17T00:00:00,1334.369995,1341.5,1331.0,1340.430054,1966450000.0
1D,2011-02-18T00:00:00,1340.380005,1344.069946,1338.119995,1343.01001,1162310000.0
1D,2011-02-22T00:00:00,1338.910034,1338.910034,1312.329956,1315.439941,1322780000.0
1D,2011-02-23T00:00:00,1315.439941,1317.910034,1299.550049,1307.400024,1330340000.0
1D,2011-02-24T00:00:00,1307.089966,1310.910034,1294.26001,1306.099976,1222900000.0
1D,2011-02-25T00:00:00,1307.339966,1320.609985,1307.339966,1319.880005,3836030000.0
1D,2011-02-28T00:00:00,1321.609985,1329.380005,1320.550049,1327.219971,1252850000.0
1D,2011-03-01T00:00:00,1328.640015,1332.089966,1306.140015,1306.329956,1180420000.0
1D,2011-03-02T00:00:00,1305.469971,1314.189941,1302.579956,1308.439941,1025000000.0
1D,2011-03-03T00:00:00,1312.369995,1332.280029,1312.369995,1330.969971,4340470000.0
1D,2011-03-04T00:00:00,1330.72998,1331.079956,1312.589966,1321.150024,4223740000.0
1D,2011-03-07T00:00:00,1322.719971,1327.680054,1303.98999,1310.130005,3964730000.0
